Country,Monetary_Unit,Date,Rate
Australia,Dollars,28-Apr-11 ,1.0893
Australia,Dollars,29-Apr-11 ,1.0937
Australia,Dollars, 2-May-11 ,1.0970
Australia,Dollars, 3-May-11 ,1.0921
Australia,Dollars, 4-May-11 ,1.0765
Australia,Dollars, 5-May-11 ,1.0642
Australia,Dollars, 6-May-11 ,1.0763
Australia,Dollars, 9-May-11 ,1.0754
Australia,Dollars,10-May-11 ,1.0803
Australia,Dollars,11-May-11 ,1.0756
Australia,Dollars,12-May-11 ,1.0652
Australia,Dollars,13-May-11 ,1.0565
Australia,Dollars,16-May-11 ,1.0620
Australia,Dollars,17-May-11 ,1.0539
Australia,Dollars,18-May-11 ,1.0617
Australia,Dollars,19-May-11 ,1.0614
Australia,Dollars,20-May-11 ,1.0644
Australia,Dollars,23-May-11 ,1.0496
Australia,Dollars,24-May-11 ,1.0555
Australia,Dollars,25-May-11 ,1.0537
Australia,Dollars,26-May-11 ,1.0590
Australia,Dollars,27-May-11 ,1.0711
Australia,Dollars,30-May-11 ,ND
Australia,Dollars,31-May-11 ,1.0660
Australia,Dollars, 1-Jun-11 ,1.0716
Australia,Dollars, 2-Jun-11 ,1.0617
Australia,Dollars, 3-Jun-11 ,1.0714
Australia,Dollars, 6-Jun-11 ,1.0737
Australia,Dollars, 7-Jun-11 ,1.0713
Australia,Dollars, 8-Jun-11 ,1.0635
Australia,Dollars, 9-Jun-11 ,1.0642
Australia,Dollars,10-Jun-11 ,1.0567
Australia,Dollars,13-Jun-11 ,1.0562
Australia,Dollars,14-Jun-11 ,1.0691
Australia,Dollars,15-Jun-11 ,1.0621
Australia,Dollars,16-Jun-11 ,1.0541
Australia,Dollars,17-Jun-11 ,1.0620
Australia,Dollars,20-Jun-11 ,1.0587
Australia,Dollars,21-Jun-11 ,1.0598
Australia,Dollars,22-Jun-11 ,1.0633
Australia,Dollars,23-Jun-11 ,1.0484
Australia,Dollars,24-Jun-11 ,1.0523
Australia,Dollars,27-Jun-11 ,1.0439
Australia,Dollars,28-Jun-11 ,1.0521
Australia,Dollars,29-Jun-11 ,1.0673
Australia,Dollars,30-Jun-11 ,1.0732
Australia,Dollars, 1-Jul-11 ,1.0754
Australia,Dollars, 4-Jul-11 ,ND
Australia,Dollars, 5-Jul-11 ,1.0698
Australia,Dollars, 6-Jul-11 ,1.0696
Australia,Dollars, 7-Jul-11 ,1.0764
Australia,Dollars, 8-Jul-11 ,1.0727
Australia,Dollars,11-Jul-11 ,1.0662
Australia,Dollars,12-Jul-11 ,1.0626
Australia,Dollars,13-Jul-11 ,1.0763
Australia,Dollars,14-Jul-11 ,1.0741
Australia,Dollars,15-Jul-11 ,1.0656
Australia,Dollars,18-Jul-11 ,1.0565
Australia,Dollars,19-Jul-11 ,1.0699
Australia,Dollars,20-Jul-11 ,1.0727
Australia,Dollars,21-Jul-11 ,1.0837
Australia,Dollars,22-Jul-11 ,1.0851
Australia,Dollars,25-Jul-11 ,1.0853
Australia,Dollars,26-Jul-11 ,1.0942
Australia,Dollars,27-Jul-11 ,1.1026
Australia,Dollars,28-Jul-11 ,1.1025
Australia,Dollars,29-Jul-11 ,1.1001
Australia,Dollars, 1-Aug-11 ,1.0930
Australia,Dollars, 2-Aug-11 ,1.0840
Australia,Dollars, 3-Aug-11 ,1.0721
Australia,Dollars, 4-Aug-11 ,1.0516
Australia,Dollars, 5-Aug-11 ,1.0380
Australia,Dollars, 8-Aug-11 ,1.0351
Australia,Dollars, 9-Aug-11 ,1.0192
Australia,Dollars,10-Aug-11 ,1.0210
Australia,Dollars,11-Aug-11 ,1.0269
Australia,Dollars,12-Aug-11 ,1.0352
Australia,Dollars,15-Aug-11 ,1.0478
Australia,Dollars,16-Aug-11 ,1.0491
Australia,Dollars,17-Aug-11 ,1.0543
Australia,Dollars,18-Aug-11 ,1.0393
Australia,Dollars,19-Aug-11 ,1.0444
Australia,Dollars,22-Aug-11 ,1.0417
Australia,Dollars,23-Aug-11 ,1.0510
Australia,Dollars,24-Aug-11 ,1.0471
Australia,Dollars,25-Aug-11 ,1.0457
Australia,Dollars,26-Aug-11 ,1.0573
Australia,Dollars,29-Aug-11 ,1.0619
Australia,Dollars,30-Aug-11 ,1.0676
Australia,Dollars,31-Aug-11 ,1.0702
Australia,Dollars, 1-Sep-11 ,1.0750
Australia,Dollars, 2-Sep-11 ,1.0677
Australia,Dollars, 5-Sep-11 ,ND
Australia,Dollars, 6-Sep-11 ,1.0510
Australia,Dollars, 7-Sep-11 ,1.0614
Australia,Dollars, 8-Sep-11 ,1.0630
Australia,Dollars, 9-Sep-11 ,1.0446
Australia,Dollars,12-Sep-11 ,1.0312
Australia,Dollars,13-Sep-11 ,1.0320
Australia,Dollars,14-Sep-11 ,1.0234
Australia,Dollars,15-Sep-11 ,1.0313
Australia,Dollars,16-Sep-11 ,1.0380
Australia,Dollars,19-Sep-11 ,1.0217
Australia,Dollars,20-Sep-11 ,1.0293
Australia,Dollars,21-Sep-11 ,1.0209
Australia,Dollars,22-Sep-11 ,0.9764
Australia,Dollars,23-Sep-11 ,0.9784
Australia,Dollars,26-Sep-11 ,0.9751
Australia,Dollars,27-Sep-11 ,0.9962
Australia,Dollars,28-Sep-11 ,0.9895
Australia,Dollars,29-Sep-11 ,0.9818
Australia,Dollars,30-Sep-11 ,0.9744
Australia,Dollars, 3-Oct-11 ,0.9647
Australia,Dollars, 4-Oct-11 ,0.9453
Australia,Dollars, 5-Oct-11 ,0.9624
Australia,Dollars, 6-Oct-11 ,0.9699
Australia,Dollars, 7-Oct-11 ,0.9843
Australia,Dollars,10-Oct-11 ,ND
Australia,Dollars,11-Oct-11 ,0.9978
Australia,Dollars,12-Oct-11 ,1.0166
Australia,Dollars,13-Oct-11 ,1.0147
Australia,Dollars,14-Oct-11 ,1.0296
Australia,Dollars,17-Oct-11 ,1.0241
Australia,Dollars,18-Oct-11 ,1.0220
Australia,Dollars,19-Oct-11 ,1.0272
Australia,Dollars,20-Oct-11 ,1.0187
Australia,Dollars,21-Oct-11 ,1.0330
Australia,Dollars,24-Oct-11 ,1.0454
Australia,Dollars,25-Oct-11 ,1.0447
Australia,Dollars,26-Oct-11 ,1.0348
Australia,Dollars,27-Oct-11 ,1.0686
Australia,Dollars,28-Oct-11 ,1.0707
Australia,Dollars,31-Oct-11 ,1.0610
Australia,Dollars, 1-Nov-11 ,1.0302
Australia,Dollars, 2-Nov-11 ,1.0366
Australia,Dollars, 3-Nov-11 ,1.0352
Australia,Dollars, 4-Nov-11 ,1.0358
Australia,Dollars, 7-Nov-11 ,1.0339
Australia,Dollars, 8-Nov-11 ,1.0332
Australia,Dollars, 9-Nov-11 ,1.0199
Australia,Dollars,10-Nov-11 ,1.0137
Australia,Dollars,11-Nov-11 ,ND
Australia,Dollars,14-Nov-11 ,1.0193
Australia,Dollars,15-Nov-11 ,1.0144
Australia,Dollars,16-Nov-11 ,1.0137
Australia,Dollars,17-Nov-11 ,1.0056
Australia,Dollars,18-Nov-11 ,1.0036
Australia,Dollars,21-Nov-11 ,0.9842
Australia,Dollars,22-Nov-11 ,0.9831
Australia,Dollars,23-Nov-11 ,0.9686
Australia,Dollars,24-Nov-11 ,ND
Australia,Dollars,25-Nov-11 ,0.9737
Australia,Dollars,28-Nov-11 ,0.9924
Australia,Dollars,29-Nov-11 ,1.0018
Australia,Dollars,30-Nov-11 ,1.0244
Australia,Dollars, 1-Dec-11 ,1.0227
Australia,Dollars, 2-Dec-11 ,1.0221
Australia,Dollars, 5-Dec-11 ,1.0298
Australia,Dollars, 6-Dec-11 ,1.0227
Australia,Dollars, 7-Dec-11 ,1.0268
Australia,Dollars, 8-Dec-11 ,1.0187
Australia,Dollars, 9-Dec-11 ,1.0190
Australia,Dollars,12-Dec-11 ,1.0059
Australia,Dollars,13-Dec-11 ,1.0097
Australia,Dollars,14-Dec-11 ,0.9904
Australia,Dollars,15-Dec-11 ,0.9936
Australia,Dollars,16-Dec-11 ,0.9962
Australia,Dollars,19-Dec-11 ,0.9915
Australia,Dollars,20-Dec-11 ,1.0069
Australia,Dollars,21-Dec-11 ,1.0070
Australia,Dollars,22-Dec-11 ,1.0140
Australia,Dollars,23-Dec-11 ,1.0148
Australia,Dollars,26-Dec-11 ,ND
Australia,Dollars,27-Dec-11 ,1.0160
Australia,Dollars,28-Dec-11 ,1.0092
Australia,Dollars,29-Dec-11 ,1.0134
Australia,Dollars,30-Dec-11 ,1.0251
Australia,Dollars, 2-Jan-12 ,ND
Australia,Dollars, 3-Jan-12 ,1.0380
Australia,Dollars, 4-Jan-12 ,1.0348
Australia,Dollars, 5-Jan-12 ,1.0253
Australia,Dollars, 6-Jan-12 ,1.0235
Australia,Dollars, 9-Jan-12 ,1.0215
Australia,Dollars,10-Jan-12 ,1.0323
Australia,Dollars,11-Jan-12 ,1.0295
Australia,Dollars,12-Jan-12 ,1.0311
Australia,Dollars,13-Jan-12 ,1.0292
Australia,Dollars,16-Jan-12 ,ND
Australia,Dollars,17-Jan-12 ,1.0395
Australia,Dollars,18-Jan-12 ,1.0395
Australia,Dollars,19-Jan-12 ,1.0417
Australia,Dollars,20-Jan-12 ,1.0471
Australia,Dollars,23-Jan-12 ,1.0534
Australia,Dollars,24-Jan-12 ,1.0470
Australia,Dollars,25-Jan-12 ,1.0481
Australia,Dollars,26-Jan-12 ,1.0651
Australia,Dollars,27-Jan-12 ,1.0645
Australia,Dollars,30-Jan-12 ,1.0590
Australia,Dollars,31-Jan-12 ,1.0598
Australia,Dollars, 1-Feb-12 ,1.0700
Australia,Dollars, 2-Feb-12 ,1.0718
Australia,Dollars, 3-Feb-12 ,1.0762
Australia,Dollars, 6-Feb-12 ,1.0743
Australia,Dollars, 7-Feb-12 ,1.0798
Australia,Dollars, 8-Feb-12 ,1.0785
Australia,Dollars, 9-Feb-12 ,1.0806
Australia,Dollars,10-Feb-12 ,1.0676
Australia,Dollars,13-Feb-12 ,1.0741
Australia,Dollars,14-Feb-12 ,1.0691
Australia,Dollars,15-Feb-12 ,1.0742
Australia,Dollars,16-Feb-12 ,1.0759
Australia,Dollars,17-Feb-12 ,1.0695
Australia,Dollars,20-Feb-12 ,ND
Australia,Dollars,21-Feb-12 ,1.0692
Australia,Dollars,22-Feb-12 ,1.0629
Australia,Dollars,23-Feb-12 ,1.0688
Australia,Dollars,24-Feb-12 ,1.0707
Australia,Dollars,27-Feb-12 ,1.0764
Australia,Dollars,28-Feb-12 ,1.0765
Australia,Dollars,29-Feb-12 ,1.0777
Australia,Dollars, 1-Mar-12 ,1.0803
Australia,Dollars, 2-Mar-12 ,1.0747
Australia,Dollars, 5-Mar-12 ,1.0668
Australia,Dollars, 6-Mar-12 ,1.0551
Australia,Dollars, 7-Mar-12 ,1.0583
Australia,Dollars, 8-Mar-12 ,1.0618
Australia,Dollars, 9-Mar-12 ,1.0590
Australia,Dollars,12-Mar-12 ,1.0490
Australia,Dollars,13-Mar-12 ,1.0540
Australia,Dollars,14-Mar-12 ,1.0446
Australia,Dollars,15-Mar-12 ,1.0528
Australia,Dollars,16-Mar-12 ,1.0584
Australia,Dollars,19-Mar-12 ,1.0608
Australia,Dollars,20-Mar-12 ,1.0485
Australia,Dollars,21-Mar-12 ,1.0439
Australia,Dollars,22-Mar-12 ,1.0370
Australia,Dollars,23-Mar-12 ,1.0456
Australia,Dollars,26-Mar-12 ,1.0511
Australia,Dollars,27-Mar-12 ,1.0490
Australia,Dollars,28-Mar-12 ,1.0369
Australia,Dollars,29-Mar-12 ,1.0326
Australia,Dollars,30-Mar-12 ,1.0367
Australia,Dollars, 2-Apr-12 ,1.0426
Australia,Dollars, 3-Apr-12 ,1.0372
Australia,Dollars, 4-Apr-12 ,1.0255
Australia,Dollars, 5-Apr-12 ,1.0303
Australia,Dollars, 6-Apr-12 ,1.0311
Australia,Dollars, 9-Apr-12 ,1.0319
Australia,Dollars,10-Apr-12 ,1.0262
Australia,Dollars,11-Apr-12 ,1.0295
Australia,Dollars,12-Apr-12 ,1.0441
Australia,Dollars,13-Apr-12 ,1.0372
Australia,Dollars,16-Apr-12 ,1.0340
Australia,Dollars,17-Apr-12 ,1.0405
Australia,Dollars,18-Apr-12 ,1.0367
Australia,Dollars,19-Apr-12 ,1.0337
Australia,Dollars,20-Apr-12 ,1.0375
Australia,Dollars,23-Apr-12 ,1.0299
Australia,Dollars,24-Apr-12 ,1.0299
Australia,Dollars,25-Apr-12 ,1.0333
Australia,Dollars,26-Apr-12 ,1.0383
Australia,Dollars,27-Apr-12 ,1.0447
Australia,Dollars,30-Apr-12 ,1.0410
Australia,Dollars, 1-May-12 ,1.0345
Australia,Dollars, 2-May-12 ,1.0304
Australia,Dollars, 3-May-12 ,1.0260
Australia,Dollars, 4-May-12 ,1.0190
Australia,Dollars, 7-May-12 ,1.0201
Australia,Dollars, 8-May-12 ,1.0117
Australia,Dollars, 9-May-12 ,1.0066
Australia,Dollars,10-May-12 ,1.0113
Australia,Dollars,11-May-12 ,1.0065
Australia,Dollars,14-May-12 ,0.9998
Australia,Dollars,15-May-12 ,0.9977
Australia,Dollars,16-May-12 ,0.9933
Australia,Dollars,17-May-12 ,0.9925
Australia,Dollars,18-May-12 ,0.9819
Australia,Dollars,21-May-12 ,0.9853
Australia,Dollars,22-May-12 ,0.9874
Australia,Dollars,23-May-12 ,0.9709
Australia,Dollars,24-May-12 ,0.9774
Australia,Dollars,25-May-12 ,0.9778
Australia,Dollars,28-May-12 ,ND
Australia,Dollars,29-May-12 ,0.9825
Australia,Dollars,30-May-12 ,0.9733
Australia,Dollars,31-May-12 ,0.9711
Australia,Dollars, 1-Jun-12 ,0.9688
Australia,Dollars, 4-Jun-12 ,0.9719
Australia,Dollars, 5-Jun-12 ,0.9722
Australia,Dollars, 6-Jun-12 ,0.9905
Australia,Dollars, 7-Jun-12 ,0.9936
Australia,Dollars, 8-Jun-12 ,0.9869
Australia,Dollars,11-Jun-12 ,0.9925
Australia,Dollars,12-Jun-12 ,0.9925
Australia,Dollars,13-Jun-12 ,0.9973
Australia,Dollars,14-Jun-12 ,0.9989
Australia,Dollars,15-Jun-12 ,1.0057
Australia,Dollars,18-Jun-12 ,1.0088
Australia,Dollars,19-Jun-12 ,1.0196
Australia,Dollars,20-Jun-12 ,1.0194
Australia,Dollars,21-Jun-12 ,1.0095
Australia,Dollars,22-Jun-12 ,1.0059
Australia,Dollars,25-Jun-12 ,0.9981
Australia,Dollars,26-Jun-12 ,1.0046
Australia,Dollars,27-Jun-12 ,1.0071
Australia,Dollars,28-Jun-12 ,1.0025
Australia,Dollars,29-Jun-12 ,1.0236
Australia,Dollars, 2-Jul-12 ,1.0239
Australia,Dollars, 3-Jul-12 ,1.0294
Australia,Dollars, 4-Jul-12 ,ND
Australia,Dollars, 5-Jul-12 ,1.0291
Australia,Dollars, 6-Jul-12 ,1.0187
Australia,Dollars, 9-Jul-12 ,1.0176
Australia,Dollars,10-Jul-12 ,1.0218
Australia,Dollars,11-Jul-12 ,1.0252
Australia,Dollars,12-Jul-12 ,1.0131
Australia,Dollars,13-Jul-12 ,1.0212
Australia,Dollars,16-Jul-12 ,1.0236
Australia,Dollars,17-Jul-12 ,1.0281
Australia,Dollars,18-Jul-12 ,1.0347
Australia,Dollars,19-Jul-12 ,1.0423
Australia,Dollars,20-Jul-12 ,1.0383
Australia,Dollars,23-Jul-12 ,1.0270
Australia,Dollars,24-Jul-12 ,1.0253
Australia,Dollars,25-Jul-12 ,1.0275
Australia,Dollars,26-Jul-12 ,1.0390
Australia,Dollars,27-Jul-12 ,1.0441
Australia,Dollars,30-Jul-12 ,1.0489
Australia,Dollars,31-Jul-12 ,1.0522
Australia,Dollars, 1-Aug-12 ,1.0518
Australia,Dollars, 2-Aug-12 ,1.0451
Australia,Dollars, 3-Aug-12 ,1.0566
Australia,Dollars, 6-Aug-12 ,1.0591
Australia,Dollars, 7-Aug-12 ,1.0571
Australia,Dollars, 8-Aug-12 ,1.0573
Australia,Dollars, 9-Aug-12 ,1.0567
Australia,Dollars,10-Aug-12 ,1.0569
Australia,Dollars,13-Aug-12 ,1.0507
Australia,Dollars,14-Aug-12 ,1.0506
Australia,Dollars,15-Aug-12 ,1.0509
Australia,Dollars,16-Aug-12 ,1.0505
Australia,Dollars,17-Aug-12 ,1.0427
Australia,Dollars,20-Aug-12 ,1.0457
Australia,Dollars,21-Aug-12 ,1.0493
Australia,Dollars,22-Aug-12 ,1.0446
Australia,Dollars,23-Aug-12 ,1.0479
Australia,Dollars,24-Aug-12 ,1.0411
Australia,Dollars,27-Aug-12 ,1.0387
Australia,Dollars,28-Aug-12 ,1.0383
Australia,Dollars,29-Aug-12 ,1.0366
Australia,Dollars,30-Aug-12 ,1.0301
Australia,Dollars,31-Aug-12 ,1.0334
Australia,Dollars, 3-Sep-12 ,ND
Australia,Dollars, 4-Sep-12 ,1.0230
Australia,Dollars, 5-Sep-12 ,1.0195
Australia,Dollars, 6-Sep-12 ,1.0288
Australia,Dollars, 7-Sep-12 ,1.0390
Australia,Dollars,10-Sep-12 ,1.0363
Australia,Dollars,11-Sep-12 ,1.0442
Australia,Dollars,12-Sep-12 ,1.0453
Australia,Dollars,13-Sep-12 ,1.0449
Australia,Dollars,14-Sep-12 ,1.0561
Australia,Dollars,17-Sep-12 ,1.0490
Australia,Dollars,18-Sep-12 ,1.0446
Australia,Dollars,19-Sep-12 ,1.0480
Australia,Dollars,20-Sep-12 ,1.0410
Australia,Dollars,21-Sep-12 ,1.0469
Australia,Dollars,24-Sep-12 ,1.0417
Australia,Dollars,25-Sep-12 ,1.0445
Australia,Dollars,26-Sep-12 ,1.0357
Australia,Dollars,27-Sep-12 ,1.0440
Australia,Dollars,28-Sep-12 ,1.0388
Australia,Dollars, 1-Oct-12 ,1.0374
Australia,Dollars, 2-Oct-12 ,1.0292
Australia,Dollars, 3-Oct-12 ,1.0218
Australia,Dollars, 4-Oct-12 ,1.0229
Australia,Dollars, 5-Oct-12 ,1.0218
Australia,Dollars, 8-Oct-12 ,ND
Australia,Dollars, 9-Oct-12 ,1.0188
Australia,Dollars,10-Oct-12 ,1.0242
Australia,Dollars,11-Oct-12 ,1.0261
Australia,Dollars,12-Oct-12 ,1.0228
Australia,Dollars,15-Oct-12 ,1.0245
Australia,Dollars,16-Oct-12 ,1.0270
Australia,Dollars,17-Oct-12 ,1.0380
Australia,Dollars,18-Oct-12 ,1.0397
Australia,Dollars,19-Oct-12 ,1.0328
Australia,Dollars,22-Oct-12 ,1.0318
Australia,Dollars,23-Oct-12 ,1.0249
Australia,Dollars,24-Oct-12 ,1.0335
Australia,Dollars,25-Oct-12 ,1.0349
Australia,Dollars,26-Oct-12 ,1.0358
Australia,Dollars,29-Oct-12 ,1.0329
Australia,Dollars,30-Oct-12 ,1.0370
Australia,Dollars,31-Oct-12 ,1.0370
Australia,Dollars, 1-Nov-12 ,1.0402
Australia,Dollars, 2-Nov-12 ,1.0367
Australia,Dollars, 5-Nov-12 ,1.0370
Australia,Dollars, 6-Nov-12 ,1.0438
Australia,Dollars, 7-Nov-12 ,1.0408
Australia,Dollars, 8-Nov-12 ,1.0429
Australia,Dollars, 9-Nov-12 ,1.0395
Australia,Dollars,12-Nov-12 ,ND
Australia,Dollars,13-Nov-12 ,1.0434
Australia,Dollars,14-Nov-12 ,1.0397
Australia,Dollars,15-Nov-12 ,1.0315
Australia,Dollars,16-Nov-12 ,1.0318
Australia,Dollars,19-Nov-12 ,1.0406
Australia,Dollars,20-Nov-12 ,1.0383
Australia,Dollars,21-Nov-12 ,1.0344
Australia,Dollars,22-Nov-12 ,ND
Australia,Dollars,23-Nov-12 ,1.0451
Australia,Dollars,26-Nov-12 ,1.0450
Australia,Dollars,27-Nov-12 ,1.0461
Australia,Dollars,28-Nov-12 ,1.0470
Australia,Dollars,29-Nov-12 ,1.0423
Australia,Dollars,30-Nov-12 ,1.0429
Australia,Dollars, 3-Dec-12 ,1.0433
Australia,Dollars, 4-Dec-12 ,1.0477
Australia,Dollars, 5-Dec-12 ,1.0460
Australia,Dollars, 6-Dec-12 ,1.0491
Australia,Dollars, 7-Dec-12 ,1.0486
Australia,Dollars,10-Dec-12 ,1.0492
Australia,Dollars,11-Dec-12 ,1.0518
Australia,Dollars,12-Dec-12 ,1.0539
Australia,Dollars,13-Dec-12 ,1.0529
Australia,Dollars,14-Dec-12 ,1.0555
Australia,Dollars,17-Dec-12 ,1.0548
Australia,Dollars,18-Dec-12 ,1.0527
Australia,Dollars,19-Dec-12 ,1.0497
Australia,Dollars,20-Dec-12 ,1.0478
Australia,Dollars,21-Dec-12 ,1.0420
Australia,Dollars,24-Dec-12 ,1.0370
Australia,Dollars,25-Dec-12 ,ND
Australia,Dollars,26-Dec-12 ,1.0350
Australia,Dollars,27-Dec-12 ,1.0360
Australia,Dollars,28-Dec-12 ,1.0384
Australia,Dollars,31-Dec-12 ,1.0393
Australia,Dollars, 1-Jan-13 ,ND
Australia,Dollars, 2-Jan-13 ,1.0492
Australia,Dollars, 3-Jan-13 ,1.0515
Australia,Dollars, 4-Jan-13 ,1.0454
Australia,Dollars, 7-Jan-13 ,1.0479
Australia,Dollars, 8-Jan-13 ,1.0486
Australia,Dollars, 9-Jan-13 ,1.0518
Australia,Dollars,10-Jan-13 ,1.0579
Australia,Dollars,11-Jan-13 ,1.0538
Australia,Dollars,14-Jan-13 ,1.0561
Australia,Dollars,15-Jan-13 ,1.0559
Australia,Dollars,16-Jan-13 ,1.0563
Australia,Dollars,17-Jan-13 ,1.0540
Australia,Dollars,18-Jan-13 ,1.0495
Australia,Dollars,21-Jan-13 ,ND
Australia,Dollars,22-Jan-13 ,1.0557
Australia,Dollars,23-Jan-13 ,1.0555
Australia,Dollars,24-Jan-13 ,1.0467
Australia,Dollars,25-Jan-13 ,1.0421
Australia,Dollars,28-Jan-13 ,1.0401
Australia,Dollars,29-Jan-13 ,1.0466
Australia,Dollars,30-Jan-13 ,1.0422
Australia,Dollars,31-Jan-13 ,1.0433
Australia,Dollars, 1-Feb-13 ,1.0412
Australia,Dollars, 4-Feb-13 ,1.0422
Australia,Dollars, 5-Feb-13 ,1.0389
Australia,Dollars, 6-Feb-13 ,1.0322
Australia,Dollars, 7-Feb-13 ,1.0285
Australia,Dollars, 8-Feb-13 ,1.0319
Australia,Dollars,11-Feb-13 ,1.0286
Australia,Dollars,12-Feb-13 ,1.0308
Australia,Dollars,13-Feb-13 ,1.0345
Australia,Dollars,14-Feb-13 ,1.0349
Australia,Dollars,15-Feb-13 ,1.0304
Australia,Dollars,18-Feb-13 ,ND
Australia,Dollars,19-Feb-13 ,1.0350
Australia,Dollars,20-Feb-13 ,1.0286
Australia,Dollars,21-Feb-13 ,1.0251
Australia,Dollars,22-Feb-13 ,1.0318
Australia,Dollars,25-Feb-13 ,1.0284
Australia,Dollars,26-Feb-13 ,1.0208
Australia,Dollars,27-Feb-13 ,1.0202
Australia,Dollars,28-Feb-13 ,1.0241
Australia,Dollars, 1-Mar-13 ,1.0210
Australia,Dollars, 4-Mar-13 ,1.0164
Australia,Dollars, 5-Mar-13 ,1.0237
Australia,Dollars, 6-Mar-13 ,1.0248
Australia,Dollars, 7-Mar-13 ,1.0263
Australia,Dollars, 8-Mar-13 ,1.0227
Australia,Dollars,11-Mar-13 ,1.0264
Australia,Dollars,12-Mar-13 ,1.0317
Australia,Dollars,13-Mar-13 ,1.0294
Australia,Dollars,14-Mar-13 ,1.0387
Australia,Dollars,15-Mar-13 ,1.0398
Australia,Dollars,18-Mar-13 ,1.0393
Australia,Dollars,19-Mar-13 ,1.0363
Australia,Dollars,20-Mar-13 ,1.0389
Australia,Dollars,21-Mar-13 ,1.0439
Australia,Dollars,22-Mar-13 ,1.0447
Australia,Dollars,25-Mar-13 ,1.0452
Australia,Dollars,26-Mar-13 ,1.0484
Australia,Dollars,27-Mar-13 ,1.0435
Australia,Dollars,28-Mar-13 ,1.0427
Australia,Dollars,29-Mar-13 ,1.0409
Australia,Dollars, 1-Apr-13 ,1.0421
Australia,Dollars, 2-Apr-13 ,1.0457
Australia,Dollars, 3-Apr-13 ,1.0481
Australia,Dollars, 4-Apr-13 ,1.0397
Australia,Dollars, 5-Apr-13 ,1.0385
Australia,Dollars, 8-Apr-13 ,1.0389
Australia,Dollars, 9-Apr-13 ,1.0490
Australia,Dollars,10-Apr-13 ,1.0539
Australia,Dollars,11-Apr-13 ,1.0564
Australia,Dollars,12-Apr-13 ,1.0503
Australia,Dollars,15-Apr-13 ,1.0393
Australia,Dollars,16-Apr-13 ,1.0366
Australia,Dollars,17-Apr-13 ,1.0306
Australia,Dollars,18-Apr-13 ,1.0301
Australia,Dollars,19-Apr-13 ,1.0297
Australia,Dollars,22-Apr-13 ,1.0255
Australia,Dollars,23-Apr-13 ,1.0262
Australia,Dollars,24-Apr-13 ,1.0256
Australia,Dollars,25-Apr-13 ,1.0308
Australia,Dollars,26-Apr-13 ,1.0275
Australia,Dollars,29-Apr-13 ,1.0348
Australia,Dollars,30-Apr-13 ,1.0372
Australia,Dollars, 1-May-13 ,1.0285
Australia,Dollars, 2-May-13 ,1.0260
Australia,Dollars, 3-May-13 ,1.0313
Australia,Dollars, 6-May-13 ,1.0248
Australia,Dollars, 7-May-13 ,1.0162
Australia,Dollars, 8-May-13 ,1.0183
Australia,Dollars, 9-May-13 ,1.0192
Australia,Dollars,10-May-13 ,0.9987
Australia,Dollars,13-May-13 ,0.9965
Australia,Dollars,14-May-13 ,0.9903
Australia,Dollars,15-May-13 ,0.9884
Australia,Dollars,16-May-13 ,0.9846
Australia,Dollars,17-May-13 ,0.9737
Australia,Dollars,20-May-13 ,0.9788
Australia,Dollars,21-May-13 ,0.9800
Australia,Dollars,22-May-13 ,0.9686
Australia,Dollars,23-May-13 ,0.9759
Australia,Dollars,24-May-13 ,0.9675
Australia,Dollars,27-May-13 ,ND
Australia,Dollars,28-May-13 ,0.9642
Australia,Dollars,29-May-13 ,0.9632
Australia,Dollars,30-May-13 ,0.9662
Australia,Dollars,31-May-13 ,0.9608
Australia,Dollars, 3-Jun-13 ,0.9770
Australia,Dollars, 4-Jun-13 ,0.9640
Australia,Dollars, 5-Jun-13 ,0.9533
Australia,Dollars, 6-Jun-13 ,0.9592
Australia,Dollars, 7-Jun-13 ,0.9494
Australia,Dollars,10-Jun-13 ,0.9469
Australia,Dollars,11-Jun-13 ,0.9421
Australia,Dollars,12-Jun-13 ,0.9513
Australia,Dollars,13-Jun-13 ,0.9601
Australia,Dollars,14-Jun-13 ,0.9587
Australia,Dollars,17-Jun-13 ,0.9541
Australia,Dollars,18-Jun-13 ,0.9493
Australia,Dollars,19-Jun-13 ,0.9536
Australia,Dollars,20-Jun-13 ,0.9188
Australia,Dollars,21-Jun-13 ,0.9191
Australia,Dollars,24-Jun-13 ,0.9236
Australia,Dollars,25-Jun-13 ,0.9248
Australia,Dollars,26-Jun-13 ,0.9291
Australia,Dollars,27-Jun-13 ,0.9282
Australia,Dollars,28-Jun-13 ,0.9165
Australia,Dollars, 1-Jul-13 ,0.9247
Australia,Dollars, 2-Jul-13 ,0.9158
Australia,Dollars, 3-Jul-13 ,0.9087
Australia,Dollars, 4-Jul-13 ,ND
Australia,Dollars, 5-Jul-13 ,0.9070
Australia,Dollars, 8-Jul-13 ,0.9114
Australia,Dollars, 9-Jul-13 ,0.9161
Australia,Dollars,10-Jul-13 ,0.9145
Australia,Dollars,11-Jul-13 ,0.9149
Australia,Dollars,12-Jul-13 ,0.9049
Australia,Dollars,15-Jul-13 ,0.9086
Australia,Dollars,16-Jul-13 ,0.9226
Australia,Dollars,17-Jul-13 ,0.9209
Australia,Dollars,18-Jul-13 ,0.9152
Australia,Dollars,19-Jul-13 ,0.9200
